id,Data Zamówienia,Data Odebrania zamówienia,Numer zamówienia,Id restauracji
3337,2017-11-12T05:55:09Z,2017-11-12T06:00:43Z,337,1
3338,2018-04-02T13:26:24Z,2018-04-02T13:30:25Z,338,2
3339,2018-07-28T14:25:17Z,2018-07-28T14:33:03Z,339,1
3340,2017-11-22T06:58:29Z,2017-11-22T07:03:50Z,340,2
3341,2018-05-20T06:41:22Z,2018-05-20T06:44:10Z,341,1
3342,2018-08-19T10:19:36Z,2018-08-19T10:19:50Z,342,2
3343,2018-01-28T05:41:20Z,2018-01-28T05:48:50Z,343,1
3344,2018-08-22T12:51:36Z,2018-08-22T12:52:53Z,344,2
3345,2018-05-01T10:17:33Z,2018-05-01T10:22:07Z,345,1
3346,2017-12-24T23:34:05Z,2017-12-24T23:41:08Z,346,1
3347,2017-12-03T00:36:59Z,2017-12-03T00:37:28Z,347,1
3348,2018-08-26T00:47:53Z,2018-08-26T00:51:54Z,348,2
3349,2018-08-17T03:27:39Z,2018-08-17T03:33:37Z,349,1
3350,2018-07-11T12:50:45Z,2018-07-11T12:54:05Z,350,1
3351,2018-08-27T20:39:51Z,2018-08-27T20:46:35Z,351,1
3352,2018-08-27T09:43:09Z,2018-08-27T09:44:04Z,352,1
3353,2018-02-13T21:58:29Z,2018-02-13T22:00:24Z,353,1
3354,2018-08-15T03:48:52Z,2018-08-15T03:55:34Z,354,1
3355,2018-02-13T12:24:21Z,2018-02-13T12:28:09Z,355,1
3356,2018-03-15T17:19:46Z,2018-03-15T17:27:32Z,356,2
3357,2018-09-12T00:37:12Z,2018-09-12T00:42:24Z,357,1
3358,2018-07-25T19:15:00Z,2018-07-25T19:18:14Z,358,2
3359,2018-10-04T07:28:36Z,2018-10-04T07:31:52Z,359,1
3360,2017-12-21T20:50:01Z,2017-12-21T20:55:18Z,360,1
3361,2018-03-09T17:16:14Z,2018-03-09T17:18:44Z,361,1
3362,2017-12-24T02:18:58Z,2017-12-24T02:23:11Z,362,2
3363,2018-06-12T19:13:28Z,2018-06-12T19:18:42Z,363,1
3364,2018-08-13T09:51:13Z,2018-08-13T09:52:20Z,364,2
3365,2017-12-10T05:50:36Z,2017-12-10T05:57:57Z,365,1
3366,2018-03-20T22:13:57Z,2018-03-20T22:16:42Z,366,1
3367,2017-11-06T05:17:14Z,2017-11-06T05:20:24Z,367,1
3368,2018-10-17T16:02:18Z,2018-10-17T16:06:06Z,368,1
3369,2018-08-13T19:48:03Z,2018-08-13T19:53:26Z,369,1
3370,2018-10-19T21:46:12Z,2018-10-19T21:46:44Z,370,2
3371,2018-02-14T11:37:35Z,2018-02-14T11:40:16Z,371,1
3372,2018-08-10T19:48:47Z,2018-08-10T19:53:03Z,372,2
3373,2017-12-26T04:54:21Z,2017-12-26T05:01:45Z,373,1
3374,2017-12-11T04:45:40Z,2017-12-11T04:47:24Z,374,2
3375,2017-11-29T09:10:21Z,2017-11-29T09:16:16Z,375,1
3376,2017-11-08T18:54:40Z,2017-11-08T18:59:48Z,376,2
3377,2018-05-29T16:45:37Z,2018-05-29T16:46:28Z,377,1
3378,2018-03-14T06:21:42Z,2018-03-14T06:22:32Z,378,1
3379,2018-04-02T22:24:19Z,2018-04-02T22:32:00Z,379,1
3380,2018-02-12T03:39:24Z,2018-02-12T03:46:13Z,380,2
3381,2018-06-07T14:29:35Z,2018-06-07T14:31:35Z,381,1
3382,2017-11-08T11:54:09Z,2017-11-08T11:54:40Z,382,2
3383,2018-05-28T14:13:19Z,2018-05-28T14:16:58Z,383,1
3384,2018-04-21T15:24:27Z,2018-04-21T15:32:12Z,384,2
3385,2017-12-10T06:06:47Z,2017-12-10T06:09:42Z,385,1
3386,2018-09-24T14:07:37Z,2018-09-24T14:10:41Z,386,2
3387,2018-01-03T00:01:46Z,2018-01-03T00:06:22Z,387,1
3388,2018-08-17T19:16:06Z,2018-08-17T19:23:30Z,388,2
3389,2018-02-01T06:50:48Z,2018-02-01T06:50:51Z,389,1
3390,2018-09-30T05:56:36Z,2018-09-30T06:04:30Z,390,1
3391,2018-01-04T23:01:15Z,2018-01-04T23:08:44Z,391,1
3392,2018-04-14T22:24:57Z,2018-04-14T22:25:23Z,392,2
3393,2018-10-22T01:34:46Z,2018-10-22T01:41:54Z,393,1
3394,2018-10-01T22:09:00Z,2018-10-01T22:10:42Z,394,2
3395,2018-04-17T16:45:39Z,2018-04-17T16:52:22Z,395,1
3396,2017-11-30T19:20:27Z,2017-11-30T19:23:57Z,396,1
3397,2018-08-05T22:30:43Z,2018-08-05T22:34:00Z,397,1
3398,2017-10-29T18:38:21Z,2017-10-29T18:40:12Z,398,2
3399,2018-01-16T15:57:04Z,2018-01-16T16:04:42Z,399,1
3400,2018-01-26T14:11:16Z,2018-01-26T14:18:52Z,400,2
3401,2018-04-07T13:48:18Z,2018-04-07T13:52:22Z,401,1
3402,2018-09-21T10:35:58Z,2018-09-21T10:38:20Z,402,1
3403,2018-07-25T17:45:56Z,2018-07-25T17:48:23Z,403,1
3404,2018-02-05T23:56:53Z,2018-02-06T00:04:05Z,404,2
3405,2017-12-29T22:36:03Z,2017-12-29T22:36:29Z,405,1
3406,2018-03-26T22:50:41Z,2018-03-26T22:54:25Z,406,1
3407,2018-10-20T00:03:55Z,2018-10-20T00:10:50Z,407,1
3408,2018-01-22T09:30:43Z,2018-01-22T09:33:08Z,408,2
3409,2018-09-30T17:28:09Z,2018-09-30T17:32:57Z,409,1
3410,2018-01-17T10:24:45Z,2018-01-17T10:29:11Z,410,1
3411,2018-08-12T14:51:25Z,2018-08-12T14:55:09Z,411,1
3412,2018-08-14T03:12:38Z,2018-08-14T03:19:53Z,412,1
3413,2018-07-29T11:54:50Z,2018-07-29T11:57:11Z,413,1
3414,2018-03-08T19:46:55Z,2018-03-08T19:50:37Z,414,1
3415,2018-08-11T21:45:29Z,2018-08-11T21:51:25Z,415,1
3416,2018-01-04T02:11:29Z,2018-01-04T02:13:23Z,416,1
3417,2018-07-02T10:29:48Z,2018-07-02T10:35:59Z,417,1
3418,2018-01-16T22:54:52Z,2018-01-16T23:02:24Z,418,2
3419,2018-03-15T12:36:11Z,2018-03-15T12:40:38Z,419,1
3420,2018-08-03T03:55:56Z,2018-08-03T03:58:15Z,420,2
3421,2017-12-28T21:04:08Z,2017-12-28T21:11:15Z,421,1
3422,2018-03-03T04:23:19Z,2018-03-03T04:27:56Z,422,2
3423,2018-02-18T05:37:03Z,2018-02-18T05:38:55Z,423,1
3424,2017-12-19T13:21:49Z,2017-12-19T13:24:17Z,424,1
3425,2017-11-08T07:57:10Z,2017-11-08T08:04:17Z,425,1
3426,2018-01-19T13:01:33Z,2018-01-19T13:06:05Z,426,2
3427,2017-11-11T00:01:15Z,2017-11-11T00:07:40Z,427,1
3428,2018-03-06T18:12:29Z,2018-03-06T18:15:43Z,428,2
3429,2018-03-01T19:56:23Z,2018-03-01T20:04:14Z,429,1
3430,2018-07-17T04:11:52Z,2018-07-17T04:12:24Z,430,1
3431,2018-09-28T22:17:41Z,2018-09-28T22:21:03Z,431,1
3432,2018-03-08T17:19:05Z,2018-03-08T17:26:20Z,432,2
3433,2018-08-15T20:07:30Z,2018-08-15T20:10:23Z,433,1
3434,2018-09-25T12:15:01Z,2018-09-25T12:18:55Z,434,2
3435,2018-06-20T03:27:37Z,2018-06-20T03:30:25Z,435,1
3436,2018-08-10T13:26:29Z,2018-08-10T13:32:13Z,436,1
3437,2018-04-10T09:46:57Z,2018-04-10T09:51:15Z,437,1
3438,2018-06-16T03:39:11Z,2018-06-16T03:46:40Z,438,2
3439,2018-09-10T23:50:57Z,2018-09-10T23:54:19Z,439,1
3440,2018-01-26T15:23:54Z,2018-01-26T15:25:34Z,440,1
3441,2018-08-27T10:22:09Z,2018-08-27T10:27:00Z,441,1
3442,2017-12-09T14:21:48Z,2017-12-09T14:23:42Z,442,1
3443,2018-03-31T00:31:12Z,2018-03-31T00:36:55Z,443,1
3444,2018-07-21T08:23:38Z,2018-07-21T08:31:25Z,444,1
3445,2018-02-28T08:15:51Z,2018-02-28T08:18:48Z,445,1
3446,2017-12-30T19:46:53Z,2017-12-30T19:52:27Z,446,1
3447,2017-11-04T23:07:18Z,2017-11-04T23:12:10Z,447,1
3448,2017-12-24T05:40:37Z,2017-12-24T05:43:02Z,448,2
3449,2018-05-28T18:11:06Z,2018-05-28T18:15:09Z,449,1
3450,2017-12-04T02:29:37Z,2017-12-04T02:35:14Z,450,2
3451,2018-03-09T16:44:27Z,2018-03-09T16:49:19Z,451,1
3452,2018-10-25T20:01:00Z,2018-10-25T20:07:52Z,452,1
3453,2018-03-26T08:22:48Z,2018-03-26T08:26:05Z,453,1
3454,2018-01-04T18:05:07Z,2018-01-04T18:10:23Z,454,1
3455,2017-11-15T10:05:00Z,2017-11-15T10:09:08Z,455,1
3456,2017-12-09T10:26:17Z,2017-12-09T10:32:03Z,456,1
3457,2017-11-08T22:52:45Z,2017-11-08T22:54:02Z,457,1
3458,2018-01-24T10:09:17Z,2018-01-24T10:10:26Z,458,1
3459,2018-03-29T17:45:17Z,2018-03-29T17:47:57Z,459,1
3460,2018-09-10T07:15:05Z,2018-09-10T07:15:48Z,460,1
3461,2018-08-28T22:05:01Z,2018-08-28T22:09:28Z,461,1
3462,2018-06-22T14:49:32Z,2018-06-22T14:56:24Z,462,1
3463,2018-10-17T17:15:19Z,2018-10-17T17:21:00Z,463,1
3464,2017-11-16T10:22:06Z,2017-11-16T10:28:28Z,464,2
3465,2017-12-05T05:48:10Z,2017-12-05T05:54:30Z,465,1
3466,2018-08-06T21:22:31Z,2018-08-06T21:22:39Z,466,2
3467,2017-11-17T04:24:48Z,2017-11-17T04:24:53Z,467,1
3468,2018-08-19T20:46:21Z,2018-08-19T20:51:39Z,468,2
3469,2018-05-01T11:43:07Z,2018-05-01T11:46:55Z,469,1
3470,2018-03-06T17:29:55Z,2018-03-06T17:32:09Z,470,2
3471,2018-01-04T18:31:12Z,2018-01-04T18:35:45Z,471,1
3472,2018-03-08T10:50:22Z,2018-03-08T10:53:14Z,472,1
3473,2017-12-28T06:49:24Z,2017-12-28T06:50:50Z,473,1
3474,2017-12-11T14:21:00Z,2017-12-11T14:21:28Z,474,2
3475,2018-09-13T19:03:29Z,2018-09-13T19:04:45Z,475,1
3476,2018-07-22T13:06:02Z,2018-07-22T13:09:00Z,476,2
3477,2018-06-05T20:25:20Z,2018-06-05T20:27:20Z,477,1
3478,2018-10-24T00:26:20Z,2018-10-24T00:28:56Z,478,2
3479,2018-02-01T17:49:28Z,2018-02-01T17:54:16Z,479,1
3480,2018-04-07T11:26:30Z,2018-04-07T11:31:04Z,480,2
3481,2018-01-20T06:38:35Z,2018-01-20T06:43:00Z,481,1
3482,2017-11-09T04:39:58Z,2017-11-09T04:43:37Z,482,1
3483,2018-09-21T16:55:46Z,2018-09-21T16:57:05Z,483,1
3484,2018-08-10T07:20:23Z,2018-08-10T07:21:03Z,484,1
3485,2018-10-07T10:04:17Z,2018-10-07T10:05:13Z,485,1
3486,2018-02-08T21:58:03Z,2018-02-08T22:04:47Z,486,1
3487,2018-04-27T10:38:46Z,2018-04-27T10:43:06Z,487,1
3488,2018-03-04T16:30:04Z,2018-03-04T16:36:43Z,488,2
3489,2018-06-22T21:04:24Z,2018-06-22T21:11:54Z,489,1
3490,2018-01-22T07:14:24Z,2018-01-22T07:22:02Z,490,2
3491,2017-11-20T02:49:39Z,2017-11-20T02:52:29Z,491,1
3492,2018-09-19T06:25:01Z,2018-09-19T06:25:58Z,492,1
3493,2017-11-30T23:06:27Z,2017-11-30T23:09:50Z,493,1
3494,2018-09-25T13:49:59Z,2018-09-25T13:50:41Z,494,1
3495,2018-01-20T22:55:04Z,2018-01-20T22:58:12Z,495,1
3496,2018-06-08T19:18:55Z,2018-06-08T19:20:55Z,496,2
3497,2018-10-06T21:39:11Z,2018-10-06T21:45:40Z,497,1
3498,2017-11-06T05:50:27Z,2017-11-06T05:56:46Z,498,2
3499,2018-05-23T15:18:38Z,2018-05-23T15:23:42Z,499,1
3500,2018-09-27T16:03:26Z,2018-09-27T16:05:29Z,500,2
3501,2018-07-09T18:05:54Z,2018-07-09T18:13:38Z,501,1
3502,2017-11-18T03:37:47Z,2017-11-18T03:40:10Z,502,2
3503,2018-08-08T05:01:28Z,2018-08-08T05:06:48Z,503,1
3504,2018-10-17T21:38:22Z,2018-10-17T21:44:16Z,504,2
3505,2017-12-18T03:50:57Z,2017-12-18T03:52:44Z,505,1
3506,2018-04-03T03:30:36Z,2018-04-03T03:31:21Z,506,1
3507,2018-03-11T17:59:22Z,2018-03-11T18:04:37Z,507,1
3508,2018-06-10T09:39:09Z,2018-06-10T09:43:20Z,508,2
3509,2018-07-21T06:38:05Z,2018-07-21T06:45:09Z,509,1
3510,2017-11-01T20:06:30Z,2017-11-01T20:10:31Z,510,1
3511,2017-11-03T05:23:01Z,2017-11-03T05:27:13Z,511,1
3512,2018-04-07T23:25:58Z,2018-04-07T23:30:49Z,512,2
3513,2018-03-15T20:58:22Z,2018-03-15T21:06:21Z,513,1
3514,2018-09-06T16:46:26Z,2018-09-06T16:52:59Z,514,2
3515,2018-04-19T08:52:34Z,2018-04-19T08:55:27Z,515,1
3516,2017-11-03T11:01:36Z,2017-11-03T11:03:00Z,516,2
3517,2018-02-19T19:27:20Z,2018-02-19T19:27:26Z,517,1
3518,2017-11-28T08:37:13Z,2017-11-28T08:43:22Z,518,1
3519,2018-10-27T06:49:19Z,2018-10-27T06:50:17Z,519,1
3520,2018-03-10T21:15:48Z,2018-03-10T21:18:18Z,520,2
3521,2018-10-26T00:00:15Z,2018-10-26T00:03:06Z,521,1
3522,2018-09-13T03:00:45Z,2018-09-13T03:08:26Z,522,1
3523,2018-02-25T23:57:39Z,2018-02-26T00:04:55Z,523,1
3524,2018-10-12T17:00:55Z,2018-10-12T17:07:01Z,524,1
3525,2018-01-29T13:22:41Z,2018-01-29T13:25:31Z,525,1
3526,2018-05-26T00:02:37Z,2018-05-26T00:07:53Z,526,2
3527,2017-11-19T14:12:38Z,2017-11-19T14:16:19Z,527,1
3528,2017-11-05T12:56:08Z,2017-11-05T13:02:50Z,528,1
3529,2018-06-25T02:02:40Z,2018-06-25T02:02:47Z,529,1
3530,2018-05-08T03:30:37Z,2018-05-08T03:36:02Z,530,1
3531,2018-04-06T00:31:45Z,2018-04-06T00:36:19Z,531,1
3532,2018-01-10T19:41:52Z,2018-01-10T19:43:15Z,532,2
3533,2018-01-19T02:57:37Z,2018-01-19T03:03:38Z,533,1
3534,2018-09-26T02:19:15Z,2018-09-26T02:22:38Z,534,2
3535,2018-02-28T02:10:42Z,2018-02-28T02:14:18Z,535,1
3536,2018-08-07T14:04:40Z,2018-08-07T14:11:15Z,536,2
3537,2018-05-17T22:26:12Z,2018-05-17T22:30:52Z,537,1
3538,2018-04-23T10:22:45Z,2018-04-23T10:23:58Z,538,1
3539,2018-09-23T12:13:42Z,2018-09-23T12:20:15Z,539,1
3540,2018-08-19T01:16:34Z,2018-08-19T01:23:18Z,540,1
3541,2018-07-25T02:23:15Z,2018-07-25T02:26:35Z,541,1
3542,2018-01-17T11:27:04Z,2018-01-17T11:31:02Z,542,1
3543,2018-07-12T01:48:12Z,2018-07-12T01:56:06Z,543,1
3544,2018-05-18T19:31:11Z,2018-05-18T19:35:39Z,544,1
3545,2018-08-24T14:12:46Z,2018-08-24T14:13:07Z,545,1
3546,2018-09-24T16:03:20Z,2018-09-24T16:09:55Z,546,1
3547,2018-05-27T05:27:07Z,2018-05-27T05:27:46Z,547,1
3548,2018-05-25T20:59:03Z,2018-05-25T21:01:24Z,548,1
3549,2018-04-24T13:57:23Z,2018-04-24T14:01:12Z,549,1
3550,2018-04-25T06:14:01Z,2018-04-25T06:18:09Z,550,2
3551,2018-04-26T17:22:33Z,2018-04-26T17:30:18Z,551,1
3552,2018-03-09T09:11:05Z,2018-03-09T09:17:39Z,552,1
3553,2018-04-18T08:39:20Z,2018-04-18T08:45:57Z,553,1
3554,2017-11-15T17:05:58Z,2017-11-15T17:08:16Z,554,2
3555,2017-10-29T16:19:56Z,2017-10-29T16:21:39Z,555,1
3556,2018-09-29T01:39:48Z,2018-09-29T01:41:28Z,556,2
3557,2018-09-15T00:04:41Z,2018-09-15T00:08:04Z,557,1
3558,2018-08-26T15:01:38Z,2018-08-26T15:09:24Z,558,1
3559,2018-07-15T02:03:04Z,2018-07-15T02:04:21Z,559,1
3560,2018-05-16T12:19:31Z,2018-05-16T12:23:52Z,560,1
3561,2018-03-18T18:21:25Z,2018-03-18T18:22:09Z,561,1
3562,2018-06-05T22:33:07Z,2018-06-05T22:33:35Z,562,2
3563,2018-10-24T01:41:52Z,2018-10-24T01:44:15Z,563,1
3564,2018-02-27T22:12:11Z,2018-02-27T22:18:32Z,564,2
3565,2018-01-06T16:09:42Z,2018-01-06T16:13:31Z,565,1
3566,2018-07-20T13:22:47Z,2018-07-20T13:25:02Z,566,1
3567,2018-07-16T15:58:57Z,2018-07-16T16:03:39Z,567,1
3568,2018-09-17T13:23:10Z,2018-09-17T13:29:36Z,568,2
3569,2018-04-27T17:24:51Z,2018-04-27T17:27:50Z,569,1
3570,2018-05-17T05:54:15Z,2018-05-17T05:54:55Z,570,2
3571,2018-10-26T17:25:46Z,2018-10-26T17:29:41Z,571,1
3572,2018-02-06T11:20:53Z,2018-02-06T11:24:57Z,572,1
3573,2017-11-16T14:38:49Z,2017-11-16T14:46:42Z,573,1
3574,2017-11-27T00:29:46Z,2017-11-27T00:36:33Z,574,2
3575,2017-11-28T14:51:55Z,2017-11-28T14:52:27Z,575,1
3576,2018-01-07T09:53:13Z,2018-01-07T09:58:55Z,576,1
3577,2018-09-06T12:07:29Z,2018-09-06T12:10:15Z,577,1
3578,2017-11-17T15:03:02Z,2017-11-17T15:07:27Z,578,1
3579,2018-07-31T04:17:11Z,2018-07-31T04:20:26Z,579,1
3580,2017-12-03T07:16:09Z,2017-12-03T07:21:27Z,580,2
3581,2018-08-30T03:30:17Z,2018-08-30T03:32:45Z,581,1
3582,2018-05-20T07:56:12Z,2018-05-20T08:01:57Z,582,2
3583,2018-01-30T22:52:01Z,2018-01-30T22:54:10Z,583,1
3584,2018-01-13T19:45:45Z,2018-01-13T19:50:26Z,584,1
3585,2018-06-16T10:10:50Z,2018-06-16T10:11:02Z,585,1
3586,2018-07-15T00:36:26Z,2018-07-15T00:37:56Z,586,1
3587,2018-07-12T06:39:19Z,2018-07-12T06:43:50Z,587,1
3588,2017-12-19T13:50:52Z,2017-12-19T13:58:11Z,588,2
3589,2018-10-01T15:05:35Z,2018-10-01T15:13:09Z,589,1
3590,2018-06-11T18:34:24Z,2018-06-11T18:39:40Z,590,1
3591,2018-06-18T16:41:36Z,2018-06-18T16:44:37Z,591,1
3592,2018-07-10T16:10:00Z,2018-07-10T16:11:08Z,592,2
3593,2017-10-30T11:37:51Z,2017-10-30T11:44:42Z,593,1
3594,2018-07-04T18:47:54Z,2018-07-04T18:48:59Z,594,1
3595,2018-04-21T15:52:54Z,2018-04-21T15:55:58Z,595,1
3596,2018-07-06T16:05:20Z,2018-07-06T16:11:01Z,596,2
3597,2018-02-10T10:43:39Z,2018-02-10T10:47:38Z,597,1
3598,2018-09-13T03:54:37Z,2018-09-13T04:00:57Z,598,2
3599,2018-05-07T12:46:48Z,2018-05-07T12:47:36Z,599,1
3600,2018-05-05T00:01:55Z,2018-05-05T00:08:43Z,600,2
3601,2018-08-21T11:31:47Z,2018-08-21T11:36:03Z,601,1
3602,2018-08-05T00:16:35Z,2018-08-05T00:17:09Z,602,2
3603,2018-09-28T08:26:27Z,2018-09-28T08:32:13Z,603,1
3604,2018-01-07T20:29:07Z,2018-01-07T20:33:14Z,604,2
3605,2018-01-03T06:03:34Z,2018-01-03T06:11:06Z,605,1
3606,2018-10-06T03:32:09Z,2018-10-06T03:39:05Z,606,1
3607,2018-06-27T11:00:36Z,2018-06-27T11:01:49Z,607,1
3608,2018-06-07T00:03:56Z,2018-06-07T00:11:40Z,608,2
3609,2018-09-02T23:39:31Z,2018-09-02T23:45:17Z,609,1
3610,2017-12-13T00:54:01Z,2017-12-13T00:55:55Z,610,2
3611,2017-11-07T16:18:43Z,2017-11-07T16:23:16Z,611,1
3612,2018-03-29T08:41:36Z,2018-03-29T08:43:01Z,612,2
3613,2017-11-23T07:27:33Z,2017-11-23T07:29:11Z,613,1
3614,2018-07-18T17:57:25Z,2018-07-18T18:01:36Z,614,2
3615,2018-06-06T15:32:22Z,2018-06-06T15:32:49Z,615,1
3616,2018-02-20T18:29:34Z,2018-02-20T18:36:21Z,616,2
3617,2018-06-19T09:12:29Z,2018-06-19T09:15:24Z,617,1
3618,2018-10-15T21:27:17Z,2018-10-15T21:28:11Z,618,2
3619,2018-10-04T20:37:23Z,2018-10-04T20:41:41Z,619,1
3620,2018-09-04T15:07:34Z,2018-09-04T15:09:39Z,620,1
3621,2018-04-08T07:44:09Z,2018-04-08T07:50:45Z,621,1
3622,2018-08-10T00:08:02Z,2018-08-10T00:14:33Z,622,2
3623,2018-05-26T15:12:30Z,2018-05-26T15:12:55Z,623,1
3624,2018-05-28T02:22:33Z,2018-05-28T02:28:18Z,624,2
3625,2017-11-30T15:39:51Z,2017-11-30T15:42:09Z,625,1
3626,2018-02-18T13:36:50Z,2018-02-18T13:41:26Z,626,2
3627,2018-04-28T05:16:41Z,2018-04-28T05:21:19Z,627,1
3628,2018-04-29T13:38:09Z,2018-04-29T13:43:30Z,628,1
3629,2018-09-21T01:32:26Z,2018-09-21T01:34:48Z,629,1
3630,2018-03-12T02:09:33Z,2018-03-12T02:11:45Z,630,1
3631,2018-04-05T15:43:50Z,2018-04-05T15:50:21Z,631,1
3632,2018-02-20T09:58:00Z,2018-02-20T10:00:14Z,632,1
3633,2017-11-11T19:49:15Z,2017-11-11T19:56:54Z,633,1
3634,2018-08-11T05:44:36Z,2018-08-11T05:51:56Z,634,1
3635,2018-09-25T05:40:38Z,2018-09-25T05:48:22Z,635,1
3636,2018-05-01T01:33:52Z,2018-05-01T01:37:37Z,636,2
3637,2018-02-21T10:00:51Z,2018-02-21T10:06:08Z,637,1
3638,2017-12-07T23:50:58Z,2017-12-07T23:57:10Z,638,1
3639,2018-03-04T13:03:15Z,2018-03-04T13:07:17Z,639,1
3640,2018-08-04T09:39:20Z,2018-08-04T09:39:45Z,640,2
3641,2018-04-24T04:48:27Z,2018-04-24T04:56:23Z,641,1
3642,2017-11-26T02:13:58Z,2017-11-26T02:19:19Z,642,1
3643,2018-10-07T08:01:07Z,2018-10-07T08:04:05Z,643,1
3644,2018-08-14T07:51:34Z,2018-08-14T07:53:08Z,644,2
3645,2018-03-29T22:54:21Z,2018-03-29T22:55:25Z,645,1
3646,2018-09-23T02:33:46Z,2018-09-23T02:38:35Z,646,1
3647,2018-01-18T01:23:29Z,2018-01-18T01:31:18Z,647,1
3648,2018-02-08T11:32:30Z,2018-02-08T11:36:08Z,648,2
3649,2018-02-01T09:49:28Z,2018-02-01T09:54:55Z,649,1
3650,2018-08-21T19:56:37Z,2018-08-21T19:56:44Z,650,2
3651,2018-01-13T06:48:49Z,2018-01-13T06:54:19Z,651,1
3652,2018-10-16T08:50:11Z,2018-10-16T08:54:43Z,652,2
3653,2018-02-10T11:35:42Z,2018-02-10T11:40:17Z,653,1
3654,2018-05-24T09:16:35Z,2018-05-24T09:17:48Z,654,1
3655,2018-03-01T02:35:20Z,2018-03-01T02:37:42Z,655,1
3656,2018-07-04T00:19:28Z,2018-07-04T00:24:49Z,656,2
3657,2017-12-11T19:20:52Z,2017-12-11T19:23:41Z,657,1
3658,2018-06-29T12:42:27Z,2018-06-29T12:47:58Z,658,2
3659,2018-09-30T13:55:05Z,2018-09-30T13:57:02Z,659,1
3660,2018-09-08T00:16:19Z,2018-09-08T00:20:49Z,660,2
3661,2017-12-02T12:42:10Z,2017-12-02T12:48:36Z,661,1
3662,2018-08-18T12:14:43Z,2018-08-18T12:17:15Z,662,1
3663,2018-10-01T07:02:49Z,2018-10-01T07:04:33Z,663,1
3664,2018-10-04T05:08:02Z,2018-10-04T05:13:22Z,664,1
3665,2018-09-14T22:22:39Z,2018-09-14T22:23:19Z,665,1
3666,2018-08-14T16:34:00Z,2018-08-14T16:36:16Z,666,2
3667,2018-04-25T16:35:10Z,2018-04-25T16:37:45Z,667,1
3668,2018-09-07T05:45:11Z,2018-09-07T05:51:52Z,668,1
3669,2018-05-03T22:08:56Z,2018-05-03T22:09:59Z,669,1
3670,2017-10-31T12:23:39Z,2017-10-31T12:31:01Z,670,1
3671,2018-03-02T18:29:49Z,2018-03-02T18:31:43Z,671,1
3672,2018-02-08T16:57:12Z,2018-02-08T16:59:26Z,672,2
3673,2018-01-10T12:05:35Z,2018-01-10T12:08:18Z,673,1
3674,2017-12-03T04:23:55Z,2017-12-03T04:25:29Z,674,2
3675,2018-09-12T18:13:09Z,2018-09-12T18:13:41Z,675,1
3676,2018-05-26T01:27:00Z,2018-05-26T01:27:38Z,676,2
3677,2017-10-29T14:29:59Z,2017-10-29T14:36:39Z,677,1
3678,2018-03-10T20:09:38Z,2018-03-10T20:15:05Z,678,2
3679,2018-03-09T00:59:30Z,2018-03-09T01:03:22Z,679,1
3680,2018-01-10T15:22:32Z,2018-01-10T15:27:16Z,680,2
3681,2018-05-17T07:44:31Z,2018-05-17T07:46:34Z,681,1
3682,2017-12-22T11:54:43Z,2017-12-22T12:01:25Z,682,1
3683,2018-10-08T03:41:10Z,2018-10-08T03:48:51Z,683,1
3684,2018-04-25T09:50:44Z,2018-04-25T09:58:41Z,684,2
3685,2017-12-06T01:03:06Z,2017-12-06T01:03:37Z,685,1
3686,2018-10-04T22:34:03Z,2018-10-04T22:38:11Z,686,1
3687,2018-06-22T03:23:31Z,2018-06-22T03:24:22Z,687,1
3688,2017-10-30T22:32:52Z,2017-10-30T22:38:40Z,688,1
3689,2018-05-04T10:15:41Z,2018-05-04T10:21:44Z,689,1
3690,2018-04-22T13:08:40Z,2018-04-22T13:13:16Z,690,2
3691,2018-09-25T02:43:54Z,2018-09-25T02:49:06Z,691,1
3692,2018-03-21T01:47:25Z,2018-03-21T01:50:00Z,692,2
3693,2018-10-21T12:46:26Z,2018-10-21T12:48:47Z,693,1
3694,2018-06-16T10:11:03Z,2018-06-16T10:12:42Z,694,2
3695,2018-05-04T06:12:42Z,2018-05-04T06:14:33Z,695,1
3696,2018-10-02T19:34:10Z,2018-10-02T19:40:20Z,696,1
3697,2018-08-12T03:56:07Z,2018-08-12T03:56:57Z,697,1
3698,2017-11-18T20:34:52Z,2017-11-18T20:35:22Z,698,2
3699,2018-01-16T20:40:24Z,2018-01-16T20:42:52Z,699,1
3700,2018-06-03T02:48:36Z,2018-06-03T02:50:12Z,700,2
3701,2018-04-16T01:11:13Z,2018-04-16T01:16:34Z,701,1
3702,2018-01-26T00:22:30Z,2018-01-26T00:22:37Z,702,1
3703,2018-08-19T23:29:45Z,2018-08-19T23:36:59Z,703,1
3704,2018-06-19T04:22:41Z,2018-06-19T04:30:18Z,704,1
3705,2018-08-31T09:24:46Z,2018-08-31T09:32:09Z,705,1
3706,2018-05-25T20:55:57Z,2018-05-25T20:59:06Z,706,2
3707,2018-06-15T10:37:39Z,2018-06-15T10:40:36Z,707,1
3708,2018-04-19T17:02:37Z,2018-04-19T17:05:32Z,708,1
3709,2018-10-07T19:13:21Z,2018-10-07T19:14:13Z,709,1
3710,2018-06-10T21:29:11Z,2018-06-10T21:31:23Z,710,2
3711,2018-08-14T07:36:57Z,2018-08-14T07:37:22Z,711,1
3712,2018-08-25T16:24:54Z,2018-08-25T16:28:59Z,712,1
3713,2018-08-16T11:29:38Z,2018-08-16T11:29:47Z,713,1
